job_id,title,company_size,industry,country,city,remote_type,employment_type,experience_level,date_posted
1017,DevOps Engineer,Enterprise (5000+),FinTech,Australia,Melbourne,Hybrid,Full-time,Lead,2024-04-09
1018,Business Intelligence Analyst,Startup (1-50),HealthTech,India,Pune,Remote,Full-time,Mid,2024-08-30
1019,Data Analyst,Medium (201-1000),Cybersecurity,Netherlands,Utrecht,Hybrid,Full-time,Executive,2024-03-31
1020,Data Analyst,Startup (1-50),EdTech,United Kingdom,Manchester,Remote,Full-time,Entry,2024-10-29
1021,Business Intelligence Analyst,Small (51-200),Consulting,Canada,Vancouver,Remote,Full-time,Executive,2023-10-26
1022,Product Manager,Small (51-200),EdTech,Canada,Toronto,Remote,Full-time,Executive,2023-02-25
1023,Machine Learning Engineer,Small (51-200),Logistics,Switzerland,Geneva,On-site,Full-time,Mid,2024-12-12
1024,Business Intelligence Analyst,Enterprise (5000+),Automotive,Sweden,Gothenburg,Hybrid,Full-time,Senior,2024-03-04
1025,Data Engineer,Startup (1-50),SaaS,Canada,Toronto,Hybrid,Working Student,Lead,2024-12-10
1026,Business Intelligence Analyst,Small (51-200),Consulting,Netherlands,Rotterdam,Hybrid,Contract,Mid,2024-01-20
1027,Data Analyst,Medium (201-1000),EdTech,Netherlands,Rotterdam,Remote,Full-time,Entry,2023-04-28
1028,DevOps Engineer,Enterprise (5000+),FinTech,United Kingdom,Edinburgh,On-site,Full-time,Mid,2023-07-23
1029,Data Analyst,Medium (201-1000),EdTech,Netherlands,Rotterdam,Hybrid,Full-time,Mid,2023-09-09
1030,Software Engineer,Medium (201-1000),E-Commerce,United Kingdom,Manchester,On-site,Full-time,Mid,2024-01-24
1031,Backend Engineer,Medium (201-1000),Consulting,Spain,Madrid,Hybrid,Full-time,Mid,2024-11-07
1032,Security Engineer,Startup (1-50),SaaS,United Kingdom,Bristol,Remote,Working Student,Entry,2023-07-16
1033,Security Engineer,Medium (201-1000),SaaS,India,Mumbai,Hybrid,Working Student,Senior,2023-02-17
1034,Machine Learning Engineer,Medium (201-1000),FinTech,Poland,Wroclaw,On-site,Full-time,Executive,2024-10-06
1035,Product Manager,Large (1001-5000),Logistics,France,Paris,Remote,Full-time,Executive,2024-11-10
1036,Data Analyst,Large (1001-5000),EdTech,Poland,Warsaw,On-site,Full-time,Executive,2024-01-19
1037,DevOps Engineer,Medium (201-1000),Logistics,Australia,Brisbane,Hybrid,Full-time,Mid,2024-05-21
1038,Business Intelligence Analyst,Enterprise (5000+),SaaS,Australia,Melbourne,Hybrid,Full-time,Lead,2024-04-07
1039,Machine Learning Engineer,Large (1001-5000),Consulting,Netherlands,Rotterdam,On-site,Full-time,Senior,2023-09-18
1040,Data Analyst,Medium (201-1000),Cybersecurity,India,Bangalore,Hybrid,Full-time,Entry,2023-02-12
1041,Business Intelligence Analyst,Large (1001-5000),Consulting,Australia,Brisbane,Hybrid,Full-time,Senior,2024-05-24
1042,Frontend Engineer,Small (51-200),HealthTech,Canada,Vancouver,Hybrid,Full-time,Entry,2024-01-03
1043,Product Manager,Enterprise (5000+),SaaS,United States,Seattle,Hybrid,Contract,Executive,2023-04-11
1044,Backend Engineer,Enterprise (5000+),Consulting,United States,San Francisco,Remote,Full-time,Entry,2023-09-14
1045,Cloud Architect,Small (51-200),EdTech,France,Toulouse,Hybrid,Working Student,Senior,2023-09-25
1046,iOS Developer,Large (1001-5000),FinTech,Germany,Hamburg,On-site,Contract,Senior,2024-04-28
1047,Data Analyst,Small (51-200),Logistics,Spain,Valencia,Remote,Part-time,Lead,2023-08-28
1048,Security Engineer,Medium (201-1000),SaaS,India,Mumbai,On-site,Full-time,Lead,2024-03-15
1049,Machine Learning Engineer,Large (1001-5000),E-Commerce,Sweden,Gothenburg,On-site,Full-time,Lead,2024-08-14
1050,Security Engineer,Large (1001-5000),Consulting,United Kingdom,Edinburgh,On-site,Contract,Entry,2023-08-19
1051,Cloud Architect,Enterprise (5000+),Cybersecurity,Switzerland,Geneva,Remote,Full-time,Lead,2023-02-02
1052,Backend Engineer,Enterprise (5000+),Gaming,United Kingdom,Manchester,On-site,Full-time,Executive,2024-01-26
1053,Data Engineer,Large (1001-5000),Cybersecurity,Netherlands,Rotterdam,Remote,Full-time,Executive,2024-04-07
1054,Data Engineer,Startup (1-50),Cybersecurity,Spain,Barcelona,Hybrid,Full-time,Mid,2024-05-15
1055,Machine Learning Engineer,Large (1001-5000),EdTech,Germany,Munich,Remote,Full-time,Entry,2023-03-13
1056,Backend Engineer,Startup (1-50),Gaming,Australia,Sydney,Remote,Contract,Executive,2024-02-05
1057,Data Analyst,Large (1001-5000),SaaS,United Kingdom,London,Hybrid,Full-time,Executive,2023-05-14
1058,Frontend Engineer,Small (51-200),Cybersecurity,Netherlands,Rotterdam,Hybrid,Working Student,Lead,2023-07-27
1059,iOS Developer,Startup (1-50),Gaming,India,Mumbai,On-site,Full-time,Mid,2024-09-11
1060,Backend Engineer,Large (1001-5000),HealthTech,Netherlands,Utrecht,Hybrid,Full-time,Executive,2023-10-22
1061,Backend Engineer,Large (1001-5000),E-Commerce,Spain,Barcelona,Hybrid,Contract,Senior,2024-03-01
1062,Business Intelligence Analyst,Large (1001-5000),Cybersecurity,Netherlands,Amsterdam,Hybrid,Full-time,Lead,2023-04-08
1063,Software Engineer,Small (51-200),Automotive,Switzerland,Basel,Remote,Full-time,Mid,2024-11-13
1064,DevOps Engineer,Enterprise (5000+),HealthTech,United States,New York,Remote,Full-time,Lead,2024-05-31
1065,DevOps Engineer,Medium (201-1000),FinTech,Canada,Vancouver,Remote,Full-time,Mid,2023-03-16
1066,Cloud Architect,Large (1001-5000),SaaS,Spain,Valencia,Hybrid,Full-time,Lead,2024-02-11
1067,iOS Developer,Small (51-200),Logistics,Germany,Berlin,Hybrid,Part-time,Entry,2024-04-17
1068,Product Manager,Large (1001-5000),E-Commerce,United States,San Francisco,Remote,Contract,Mid,2023-06-24
1069,Data Engineer,Medium (201-1000),E-Commerce,Germany,Stuttgart,Remote,Part-time,Mid,2023-03-21
1070,Cloud Architect,Small (51-200),FinTech,Spain,Madrid,Hybrid,Full-time,Senior,2024-11-22
1071,DevOps Engineer,Enterprise (5000+),HealthTech,India,Hyderabad,Hybrid,Part-time,Entry,2024-02-04
1072,DevOps Engineer,Enterprise (5000+),SaaS,Sweden,Gothenburg,Remote,Contract,Entry,2023-09-13
1073,Machine Learning Engineer,Startup (1-50),Consulting,Canada,Toronto,Hybrid,Working Student,Entry,2023-07-16
1074,Data Engineer,Startup (1-50),E-Commerce,Spain,Valencia,On-site,Contract,Mid,2023-06-21
1075,Product Manager,Medium (201-1000),Cybersecurity,Germany,Frankfurt,Hybrid,Full-time,Entry,2023-08-01
1076,Frontend Engineer,Small (51-200),E-Commerce,India,Mumbai,Remote,Full-time,Entry,2023-01-16
1077,Backend Engineer,Large (1001-5000),Automotive,Switzerland,Basel,Remote,Full-time,Entry,2024-10-27
1078,Software Engineer,Small (51-200),Logistics,Poland,Krakow,Hybrid,Contract,Entry,2023-04-15
1079,iOS Developer,Enterprise (5000+),Gaming,Sweden,Stockholm,Hybrid,Full-time,Entry,2024-11-25
1080,Backend Engineer,Medium (201-1000),HealthTech,Sweden,Stockholm,On-site,Full-time,Mid,2023-12-10
1081,Business Intelligence Analyst,Large (1001-5000),EdTech,Germany,Stuttgart,Hybrid,Part-time,Lead,2024-08-24
1082,Machine Learning Engineer,Enterprise (5000+),SaaS,Sweden,Stockholm,On-site,Full-time,Entry,2024-03-14
1083,Data Engineer,Small (51-200),E-Commerce,Netherlands,Utrecht,Hybrid,Full-time,Entry,2024-01-20
1084,Software Engineer,Enterprise (5000+),Consulting,Netherlands,Utrecht,On-site,Full-time,Mid,2023-05-18
1085,Cloud Architect,Enterprise (5000+),Automotive,France,Lyon,On-site,Full-time,Entry,2023-01-25
1086,Backend Engineer,Small (51-200),SaaS,Netherlands,Utrecht,Remote,Full-time,Senior,2024-12-04
1087,Business Intelligence Analyst,Enterprise (5000+),FinTech,Sweden,Stockholm,Hybrid,Full-time,Lead,2023-03-08
1088,Machine Learning Engineer,Small (51-200),E-Commerce,Australia,Sydney,On-site,Full-time,Entry,2024-08-29
1089,Machine Learning Engineer,Startup (1-50),E-Commerce,India,Hyderabad,Hybrid,Full-time,Executive,2023-07-22
1090,Data Analyst,Small (51-200),SaaS,Netherlands,Rotterdam,Hybrid,Full-time,Executive,2023-10-06
1091,Backend Engineer,Large (1001-5000),EdTech,Australia,Sydney,Remote,Full-time,Lead,2024-09-16
1092,Data Analyst,Startup (1-50),HealthTech,Sweden,Gothenburg,On-site,Full-time,Lead,2023-11-04
1093,Data Analyst,Small (51-200),Logistics,Poland,Wroclaw,Remote,Full-time,Executive,2023-10-18
1094,Business Intelligence Analyst,Startup (1-50),SaaS,Switzerland,Basel,Hybrid,Part-time,Lead,2023-06-08
1095,Software Engineer,Medium (201-1000),Gaming,Netherlands,Amsterdam,Hybrid,Working Student,Executive,2024-01-18
1096,iOS Developer,Startup (1-50),HealthTech,Switzerland,Geneva,Hybrid,Full-time,Executive,2024-01-30
1097,Machine Learning Engineer,Medium (201-1000),Consulting,Poland,Warsaw,On-site,Contract,Lead,2024-06-05
1098,Cloud Architect,Startup (1-50),SaaS,Sweden,Gothenburg,Hybrid,Working Student,Senior,2023-09-06
1099,Backend Engineer,Small (51-200),E-Commerce,Australia,Sydney,Remote,Full-time,Entry,2023-09-18
1100,Business Intelligence Analyst,Startup (1-50),Gaming,Netherlands,Utrecht,Remote,Full-time,Mid,2024-02-12
1101,Product Manager,Large (1001-5000),Automotive,Sweden,Stockholm,Remote,Full-time,Mid,2024-05-27
1102,Business Intelligence Analyst,Large (1001-5000),HealthTech,India,Mumbai,On-site,Working Student,Senior,2023-04-22
1103,Backend Engineer,Medium (201-1000),Gaming,Spain,Valencia,Hybrid,Working Student,Mid,2024-12-16
1104,Data Analyst,Startup (1-50),Gaming,France,Paris,Remote,Contract,Lead,2024-06-21
1105,iOS Developer,Small (51-200),E-Commerce,Switzerland,Basel,Remote,Full-time,Lead,2023-07-22
1106,Product Manager,Large (1001-5000),SaaS,Australia,Sydney,Hybrid,Full-time,Entry,2023-03-02
1107,Machine Learning Engineer,Large (1001-5000),HealthTech,Sweden,Stockholm,Hybrid,Working Student,Senior,2024-10-13
1108,iOS Developer,Large (1001-5000),FinTech,United Kingdom,London,Remote,Full-time,Entry,2024-08-22
1109,DevOps Engineer,Startup (1-50),FinTech,Netherlands,Rotterdam,Remote,Contract,Entry,2024-11-12
1110,Data Engineer,Enterprise (5000+),EdTech,Poland,Warsaw,On-site,Full-time,Mid,2023-09-30
1111,Backend Engineer,Large (1001-5000),Consulting,Australia,Melbourne,Hybrid,Full-time,Executive,2023-11-19
1112,Cloud Architect,Large (1001-5000),Consulting,Netherlands,Rotterdam,Hybrid,Working Student,Lead,2023-04-13
1113,Security Engineer,Small (51-200),EdTech,Germany,Frankfurt,Remote,Full-time,Lead,2023-10-14
1114,Backend Engineer,Enterprise (5000+),EdTech,Sweden,Stockholm,Hybrid,Contract,Lead,2024-02-28
1115,Software Engineer,Startup (1-50),Consulting,Spain,Madrid,Hybrid,Contract,Senior,2024-11-25
1116,Business Intelligence Analyst,Large (1001-5000),Consulting,Australia,Sydney,Hybrid,Contract,Lead,2024-03-14
1117,Security Engineer,Large (1001-5000),E-Commerce,Australia,Brisbane,Remote,Full-time,Entry,2024-06-16
1118,Product Manager,Small (51-200),EdTech,Poland,Wroclaw,Hybrid,Full-time,Entry,2024-04-23
1119,Data Engineer,Enterprise (5000+),HealthTech,United Kingdom,Bristol,Remote,Full-time,Lead,2023-04-19
1120,Software Engineer,Medium (201-1000),SaaS,Switzerland,Basel,On-site,Contract,Mid,2023-09-21
1121,Cloud Architect,Small (51-200),Logistics,Spain,Barcelona,On-site,Full-time,Entry,2023-04-03
1122,Machine Learning Engineer,Enterprise (5000+),Gaming,Sweden,Gothenburg,Remote,Full-time,Executive,2024-10-31
1123,Frontend Engineer,Small (51-200),HealthTech,Spain,Valencia,Remote,Full-time,Mid,2023-04-02
1124,Business Intelligence Analyst,Startup (1-50),Consulting,Canada,Montreal,Hybrid,Full-time,Mid,2024-01-25
1125,Software Engineer,Startup (1-50),Gaming,Poland,Wroclaw,Hybrid,Full-time,Senior,2024-03-09
1126,Cloud Architect,Enterprise (5000+),HealthTech,Canada,Vancouver,Hybrid,Full-time,Mid,2024-02-09
1127,DevOps Engineer,Small (51-200),SaaS,Germany,Stuttgart,On-site,Full-time,Senior,2024-05-26
1128,Data Analyst,Medium (201-1000),FinTech,Spain,Barcelona,Remote,Full-time,Executive,2024-09-05
1129,Product Manager,Medium (201-1000),Logistics,Canada,Vancouver,On-site,Part-time,Entry,2024-10-08
1130,iOS Developer,Startup (1-50),SaaS,Netherlands,Rotterdam,On-site,Full-time,Lead,2023-08-19
1131,Data Analyst,Large (1001-5000),E-Commerce,Sweden,Stockholm,Remote,Contract,Lead,2023-01-23
1132,Backend Engineer,Large (1001-5000),Gaming,India,Mumbai,On-site,Contract,Lead,2023-03-15
1133,iOS Developer,Enterprise (5000+),Cybersecurity,India,Pune,Hybrid,Full-time,Mid,2023-02-25
1134,DevOps Engineer,Enterprise (5000+),Automotive,Sweden,Gothenburg,Remote,Full-time,Mid,2023-05-29
1135,Security Engineer,Startup (1-50),HealthTech,Netherlands,Amsterdam,Hybrid,Contract,Mid,2024-11-25
1136,Frontend Engineer,Startup (1-50),E-Commerce,United Kingdom,Bristol,Remote,Working Student,Mid,2023-02-23
1137,Cloud Architect,Enterprise (5000+),Gaming,United States,Boston,Hybrid,Full-time,Senior,2023-09-08
1138,Machine Learning Engineer,Large (1001-5000),E-Commerce,Germany,Berlin,Hybrid,Full-time,Lead,2024-10-30
1139,Security Engineer,Large (1001-5000),Automotive,Sweden,Gothenburg,On-site,Full-time,Entry,2024-10-09
1140,Backend Engineer,Startup (1-50),EdTech,Spain,Barcelona,Remote,Full-time,Entry,2023-08-19
1141,Business Intelligence Analyst,Large (1001-5000),Cybersecurity,Germany,Stuttgart,Remote,Part-time,Executive,2023-07-05
1142,Cloud Architect,Medium (201-1000),HealthTech,Switzerland,Geneva,Hybrid,Full-time,Lead,2024-12-31
1143,Frontend Engineer,Large (1001-5000),EdTech,India,Hyderabad,Hybrid,Full-time,Entry,2024-05-15
1144,Business Intelligence Analyst,Startup (1-50),HealthTech,United States,Boston,On-site,Full-time,Executive,2023-07-05
1145,Data Analyst,Enterprise (5000+),FinTech,Poland,Wroclaw,Hybrid,Full-time,Entry,2023-05-12
1146,Cloud Architect,Startup (1-50),FinTech,Poland,Warsaw,Hybrid,Contract,Mid,2023-03-28
1147,iOS Developer,Enterprise (5000+),FinTech,United States,Boston,Remote,Working Student,Senior,2023-09-12
1148,Product Manager,Enterprise (5000+),Consulting,France,Paris,Hybrid,Full-time,Senior,2024-06-19
1149,Product Manager,Small (51-200),FinTech,Canada,Montreal,Hybrid,Full-time,Executive,2023-08-31
1150,Data Analyst,Small (51-200),SaaS,Germany,Munich,On-site,Full-time,Senior,2024-08-28
1151,Data Analyst,Large (1001-5000),Gaming,Canada,Vancouver,Remote,Full-time,Executive,2024-10-27
1152,DevOps Engineer,Medium (201-1000),E-Commerce,United Kingdom,Bristol,Hybrid,Working Student,Entry,2024-07-02
1153,Cloud Architect,Small (51-200),EdTech,Netherlands,Amsterdam,Hybrid,Full-time,Senior,2024-09-11
1154,Data Analyst,Large (1001-5000),SaaS,United Kingdom,Bristol,Hybrid,Working Student,Senior,2023-03-21
1155,Product Manager,Enterprise (5000+),HealthTech,France,Paris,Hybrid,Full-time,Entry,2024-01-07
1156,Data Analyst,Medium (201-1000),SaaS,Canada,Vancouver,Remote,Full-time,Mid,2024-01-23
1157,Data Analyst,Medium (201-1000),HealthTech,United States,San Francisco,Hybrid,Contract,Executive,2024-06-25
1158,Business Intelligence Analyst,Enterprise (5000+),FinTech,Canada,Montreal,Remote,Full-time,Senior,2023-06-24
1159,Data Analyst,Enterprise (5000+),Gaming,Canada,Vancouver,Hybrid,Contract,Senior,2024-05-03
1160,iOS Developer,Enterprise (5000+),E-Commerce,Poland,Warsaw,Hybrid,Full-time,Entry,2024-01-23
1161,iOS Developer,Medium (201-1000),Cybersecurity,Poland,Wroclaw,Hybrid,Full-time,Entry,2024-03-04
1162,Data Analyst,Medium (201-1000),Automotive,Sweden,Gothenburg,On-site,Full-time,Lead,2024-03-14
1163,iOS Developer,Medium (201-1000),HealthTech,India,Hyderabad,Hybrid,Full-time,Entry,2024-10-11
1164,Security Engineer,Startup (1-50),Automotive,United States,San Francisco,Remote,Full-time,Mid,2024-07-21
1165,Frontend Engineer,Small (51-200),EdTech,Australia,Sydney,Hybrid,Full-time,Executive,2024-12-15
1166,Software Engineer,Small (51-200),Gaming,United States,Austin,On-site,Part-time,Executive,2024-12-20
1167,Machine Learning Engineer,Enterprise (5000+),E-Commerce,India,Pune,Remote,Full-time,Executive,2024-11-21
1168,Data Analyst,Medium (201-1000),FinTech,India,Hyderabad,On-site,Full-time,Entry,2024-03-08
1169,Data Analyst,Startup (1-50),EdTech,Australia,Melbourne,Hybrid,Full-time,Senior,2023-05-01
1170,DevOps Engineer,Medium (201-1000),Cybersecurity,France,Lyon,Remote,Part-time,Senior,2024-02-08
1171,Cloud Architect,Startup (1-50),Logistics,Netherlands,Rotterdam,On-site,Contract,Executive,2023-02-28
1172,Business Intelligence Analyst,Medium (201-1000),Consulting,Canada,Toronto,Remote,Full-time,Lead,2023-07-10
1173,Software Engineer,Large (1001-5000),EdTech,Switzerland,Geneva,Hybrid,Full-time,Entry,2023-06-07
1174,DevOps Engineer,Small (51-200),Logistics,Switzerland,Zurich,On-site,Full-time,Entry,2024-02-09
1175,Backend Engineer,Small (51-200),Logistics,Canada,Vancouver,Hybrid,Full-time,Lead,2024-11-03
1176,Data Analyst,Large (1001-5000),SaaS,Australia,Sydney,Remote,Contract,Senior,2023-04-24
1177,Software Engineer,Large (1001-5000),FinTech,Netherlands,Rotterdam,Hybrid,Full-time,Mid,2023-06-14
1178,DevOps Engineer,Startup (1-50),E-Commerce,Spain,Madrid,Hybrid,Full-time,Senior,2023-11-29
1179,Security Engineer,Small (51-200),FinTech,Switzerland,Basel,Remote,Full-time,Lead,2023-05-10
1180,Product Manager,Small (51-200),Gaming,United Kingdom,Edinburgh,Remote,Contract,Entry,2024-09-03
1181,Frontend Engineer,Medium (201-1000),Gaming,Sweden,Stockholm,Remote,Full-time,Lead,2023-09-11
1182,Security Engineer,Small (51-200),Automotive,Poland,Warsaw,Remote,Contract,Executive,2024-12-18
1183,Frontend Engineer,Large (1001-5000),EdTech,Netherlands,Utrecht,Hybrid,Contract,Mid,2024-09-17
1184,Business Intelligence Analyst,Small (51-200),Automotive,United Kingdom,Manchester,Remote,Full-time,Mid,2023-07-16
1185,Software Engineer,Small (51-200),Gaming,United Kingdom,Bristol,Remote,Full-time,Executive,2024-06-21
1186,Cloud Architect,Small (51-200),EdTech,France,Toulouse,Hybrid,Full-time,Mid,2024-03-13
1187,iOS Developer,Medium (201-1000),Gaming,Spain,Madrid,Hybrid,Working Student,Entry,2023-09-10
1188,Data Analyst,Startup (1-50),SaaS,Canada,Toronto,Remote,Part-time,Entry,2023-10-20
1189,Business Intelligence Analyst,Large (1001-5000),Consulting,Australia,Melbourne,Remote,Working Student,Entry,2023-12-09
1190,Data Engineer,Enterprise (5000+),Consulting,France,Paris,On-site,Full-time,Entry,2024-01-06
1191,Machine Learning Engineer,Small (51-200),HealthTech,Sweden,Gothenburg,Hybrid,Full-time,Senior,2023-05-14
1192,Business Intelligence Analyst,Startup (1-50),SaaS,Spain,Valencia,Hybrid,Working Student,Entry,2023-07-17
1193,Data Engineer,Enterprise (5000+),Logistics,Sweden,Gothenburg,Hybrid,Full-time,Entry,2023-07-26
1194,Software Engineer,Small (51-200),EdTech,India,Hyderabad,Hybrid,Part-time,Mid,2023-12-22
1195,Cloud Architect,Large (1001-5000),EdTech,Canada,Vancouver,Remote,Full-time,Entry,2023-01-23
1196,Security Engineer,Medium (201-1000),SaaS,United Kingdom,Edinburgh,Remote,Full-time,Mid,2024-02-12
1197,Product Manager,Startup (1-50),Gaming,Australia,Brisbane,Remote,Contract,Executive,2024-07-29
1198,Business Intelligence Analyst,Small (51-200),SaaS,Switzerland,Geneva,Remote,Full-time,Senior,2024-08-29
1199,Product Manager,Enterprise (5000+),Automotive,Sweden,Stockholm,Hybrid,Full-time,Lead,2023-08-14
1200,iOS Developer,Startup (1-50),SaaS,France,Toulouse,Remote,Full-time,Executive,2023-10-26
1201,iOS Developer,Medium (201-1000),SaaS,Germany,Munich,On-site,Full-time,Mid,2023-08-04
1202,Software Engineer,Enterprise (5000+),EdTech,India,Bangalore,On-site,Full-time,Senior,2023-09-28
1203,Frontend Engineer,Medium (201-1000),FinTech,Sweden,Stockholm,Hybrid,Full-time,Executive,2023-12-31
1204,iOS Developer,Medium (201-1000),Cybersecurity,Netherlands,Utrecht,On-site,Full-time,Mid,2023-04-19
1205,Cloud Architect,Enterprise (5000+),SaaS,Sweden,Gothenburg,Hybrid,Contract,Senior,2023-11-29
1206,Business Intelligence Analyst,Small (51-200),Gaming,France,Paris,Hybrid,Part-time,Lead,2024-01-13
1207,Data Engineer,Small (51-200),E-Commerce,United Kingdom,Bristol,Hybrid,Contract,Lead,2023-07-13
1208,Security Engineer,Medium (201-1000),E-Commerce,Poland,Krakow,Remote,Full-time,Mid,2024-02-08
1209,Machine Learning Engineer,Small (51-200),Gaming,Spain,Valencia,Remote,Full-time,Entry,2023-04-13
1210,Security Engineer,Enterprise (5000+),HealthTech,Sweden,Stockholm,Remote,Full-time,Entry,2023-01-14
1211,Data Analyst,Startup (1-50),Cybersecurity,Spain,Madrid,Remote,Working Student,Mid,2023-01-14
1212,Product Manager,Startup (1-50),Cybersecurity,Germany,Berlin,Remote,Full-time,Senior,2024-03-30
1213,Backend Engineer,Small (51-200),Automotive,United Kingdom,Edinburgh,Remote,Full-time,Lead,2024-10-04
1214,Software Engineer,Startup (1-50),Gaming,India,Bangalore,Hybrid,Full-time,Entry,2023-05-26
1215,Software Engineer,Large (1001-5000),Automotive,Germany,Munich,Hybrid,Full-time,Mid,2023-08-20
1216,Cloud Architect,Large (1001-5000),HealthTech,Spain,Barcelona,Remote,Full-time,Entry,2023-10-16
1217,Business Intelligence Analyst,Startup (1-50),HealthTech,Canada,Toronto,Hybrid,Working Student,Senior,2023-02-14
1218,Data Analyst,Enterprise (5000+),Gaming,Poland,Warsaw,Hybrid,Full-time,Lead,2023-06-03
1219,iOS Developer,Medium (201-1000),Logistics,Spain,Valencia,Hybrid,Full-time,Executive,2024-11-08
1220,Security Engineer,Startup (1-50),E-Commerce,Canada,Vancouver,On-site,Working Student,Entry,2023-11-24
1221,DevOps Engineer,Startup (1-50),Automotive,United Kingdom,Bristol,Remote,Full-time,Lead,2023-05-29
1222,Data Analyst,Large (1001-5000),Logistics,United States,Seattle,Hybrid,Full-time,Mid,2024-12-11
1223,Cloud Architect,Small (51-200),SaaS,Switzerland,Basel,On-site,Full-time,Senior,2024-01-28
1224,DevOps Engineer,Enterprise (5000+),SaaS,Switzerland,Basel,Hybrid,Full-time,Executive,2024-01-29
1225,Security Engineer,Enterprise (5000+),SaaS,United States,Boston,Hybrid,Full-time,Lead,2024-12-20
1226,Backend Engineer,Small (51-200),EdTech,United States,New York,On-site,Full-time,Entry,2024-04-30
1227,Software Engineer,Medium (201-1000),E-Commerce,United Kingdom,London,On-site,Contract,Senior,2023-10-29
1228,Product Manager,Small (51-200),E-Commerce,Australia,Sydney,Remote,Full-time,Lead,2023-05-01
1229,Frontend Engineer,Large (1001-5000),Cybersecurity,Sweden,Stockholm,Hybrid,Part-time,Entry,2023-03-17
1230,Data Analyst,Small (51-200),HealthTech,Australia,Brisbane,Hybrid,Full-time,Entry,2023-01-13
1231,Data Analyst,Large (1001-5000),Automotive,Poland,Krakow,Hybrid,Part-time,Mid,2024-04-26
1232,Backend Engineer,Startup (1-50),FinTech,Switzerland,Basel,Remote,Full-time,Lead,2024-09-10
1233,Software Engineer,Large (1001-5000),EdTech,United Kingdom,Manchester,Hybrid,Contract,Lead,2024-12-29
1234,Product Manager,Small (51-200),HealthTech,France,Toulouse,Hybrid,Full-time,Senior,2024-06-18
1235,Security Engineer,Large (1001-5000),E-Commerce,Switzerland,Zurich,Hybrid,Full-time,Mid,2024-07-26
1236,Security Engineer,Large (1001-5000),Gaming,Poland,Warsaw,Hybrid,Full-time,Lead,2023-06-18
1237,Cloud Architect,Small (51-200),Consulting,Germany,Hamburg,Remote,Full-time,Lead,2024-09-09
1238,Machine Learning Engineer,Small (51-200),Cybersecurity,Canada,Toronto,Hybrid,Full-time,Senior,2023-01-12
1239,Product Manager,Startup (1-50),Cybersecurity,France,Paris,Remote,Full-time,Mid,2024-08-01
1240,DevOps Engineer,Startup (1-50),FinTech,Germany,Stuttgart,Hybrid,Working Student,Entry,2024-01-01
1241,Product Manager,Medium (201-1000),E-Commerce,France,Lyon,On-site,Part-time,Mid,2024-12-20
1242,Backend Engineer,Enterprise (5000+),E-Commerce,Spain,Madrid,Remote,Contract,Lead,2023-01-25
1243,DevOps Engineer,Startup (1-50),Logistics,Poland,Krakow,Remote,Full-time,Executive,2023-03-22
1244,Security Engineer,Small (51-200),E-Commerce,Spain,Madrid,On-site,Full-time,Mid,2024-05-28
1245,DevOps Engineer,Medium (201-1000),Gaming,India,Pune,Remote,Full-time,Mid,2023-02-10
1246,Machine Learning Engineer,Enterprise (5000+),Cybersecurity,Sweden,Gothenburg,Hybrid,Working Student,Mid,2024-10-04
1247,Software Engineer,Medium (201-1000),HealthTech,Australia,Sydney,Hybrid,Working Student,Mid,2024-05-25
1248,Backend Engineer,Medium (201-1000),Consulting,United States,Austin,Remote,Full-time,Mid,2023-12-28
1249,Data Analyst,Medium (201-1000),Logistics,United States,San Francisco,On-site,Working Student,Lead,2024-10-27
1250,Business Intelligence Analyst,Startup (1-50),Gaming,United Kingdom,London,Hybrid,Full-time,Lead,2024-09-26
1251,DevOps Engineer,Enterprise (5000+),Consulting,Spain,Madrid,On-site,Working Student,Senior,2023-03-27
1252,Product Manager,Medium (201-1000),FinTech,Spain,Barcelona,On-site,Working Student,Lead,2024-09-27
1253,Security Engineer,Enterprise (5000+),Automotive,Spain,Madrid,Remote,Contract,Mid,2024-01-20
1254,Data Engineer,Large (1001-5000),Consulting,United Kingdom,Bristol,On-site,Full-time,Mid,2024-04-22
1255,Product Manager,Startup (1-50),Gaming,Australia,Brisbane,Remote,Part-time,Lead,2024-03-19
1256,Backend Engineer,Medium (201-1000),SaaS,Netherlands,Rotterdam,Hybrid,Full-time,Entry,2024-12-20
1257,Data Engineer,Large (1001-5000),Logistics,Sweden,Gothenburg,Remote,Full-time,Senior,2023-05-30
1258,Backend Engineer,Startup (1-50),FinTech,Spain,Madrid,On-site,Contract,Executive,2024-01-06
1259,Machine Learning Engineer,Small (51-200),Gaming,Switzerland,Geneva,On-site,Working Student,Entry,2023-10-04
1260,Data Analyst,Small (51-200),Automotive,France,Toulouse,Remote,Full-time,Entry,2024-12-30
1261,Product Manager,Medium (201-1000),Gaming,Australia,Melbourne,Remote,Full-time,Mid,2023-12-17
1262,Machine Learning Engineer,Large (1001-5000),E-Commerce,France,Paris,Hybrid,Full-time,Senior,2024-12-14
1263,Security Engineer,Large (1001-5000),Cybersecurity,Switzerland,Geneva,On-site,Full-time,Executive,2023-07-23
1264,Business Intelligence Analyst,Medium (201-1000),Consulting,United States,Boston,Hybrid,Contract,Mid,2023-01-15
1265,Data Analyst,Medium (201-1000),Gaming,United Kingdom,Bristol,Remote,Working Student,Lead,2023-09-27
